Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.31,1.95,3.28,-4.0,194.29,133.23,125.72,117.37
7-12 game split,9.52,2.05,3.14,-4.58,202.11,118.97,126.14,123.12
13-18 game split,10.85,1.69,3.27,-4.42,193.32,127.72,123.96,120.31
19-21 game split,8.25,1.83,3.09,-4.08,181.21,141.64,121.71,121.71
