Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.16,1.79,3.21,-5.09,170.41,113.84,105.67,105.67
7-12 game split,9.73,1.92,3.9,-5.33,163.99,115.33,101.49,101.49
13-18 game split,8.39,1.58,3.04,-3.51,160.28,114.55,118.23,118.23
19-19 game split,6.94,1.21,2.64,-3.01,,120.87,130.68,130.68
