Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.95,1.55,2.93,-3.67,169.59,117.87,116.97,110.28
7-12 game split,11.08,1.62,2.9,-3.72,167.45,119.57,112.74,104.75
13-18 game split,12.0,1.82,2.85,-3.67,160.02,118.9,103.18,92.21
19-24 game split,9.73,1.66,2.62,-3.37,162.87,116.21,109.88,103.53
25-30 game split,10.76,1.64,2.41,-3.08,142.53,121.03,103.77,96.55
