Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-16 game split,9.28,2.25,3.35,-3.92,189.84,132.34,127.86,101.6
2-19 game split,8.91,2.21,3.21,-3.91,190.05,130.38,125.44,102.17
3-18 game split,8.78,2.21,3.24,-3.92,189.75,131.83,125.09,101.36
8-8 game split,5.03,1.47,1.23,-3.03,183.56,,,
