Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.62,1.92,3.54,-4.03,163.33,109.85,109.32,105.05
7-12 game split,10.0,1.82,3.14,-3.71,166.93,122.83,117.54,117.54
13-18 game split,10.25,1.71,3.22,-3.75,164.8,118.32,118.61,114.71
19-21 game split,10.39,1.82,2.5,-3.59,169.27,124.17,121.95,118.92
