Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.89,2.01,5.43,-6.48,204.23,128.65,119.89,108.97
7-12 game split,12.17,2.23,4.73,-6.37,203.48,121.55,130.31,126.73
13-18 game split,11.08,2.15,5.06,-5.97,204.7,125.28,123.22,116.81
19-21 game split,10.25,2.08,4.74,-6.58,204.44,101.65,116.62,98.82
