Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,18.34,2.22,5.43,-6.74,187.51,113.35,114.8,107.54
7-12 game split,17.76,2.26,5.25,-6.56,188.18,116.93,108.71,101.42
13-18 game split,15.88,2.4,5.3,-7.0,179.42,113.33,108.21,101.21
19-21 game split,15.04,2.51,5.3,-6.98,181.62,106.69,110.64,107.5
