Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-17 game split,11.58,2.23,3.59,-4.91,194.94,132.46,122.79,114.79
2-18 game split,11.12,2.24,3.57,-4.84,195.89,131.52,121.8,113.41
3-13 game split,11.4,2.19,3.52,-4.81,196.49,136.41,121.49,110.7
