Serve,Court Side,Position,Returns,Return In %,Return Win %,Win if In %
1st,Deuce,Up,0,NO DATA,NO DATA,NO DATA
1st,Deuce,Middle,0,NO DATA,NO DATA,NO DATA
1st,Deuce,Back,21,80%,23%,29%
1st,Ad,Up,1,0%,0%,NO DATA
1st,Ad,Middle,1,100%,0%,0%
1st,Ad,Back,19,63%,10%,16%
2nd,Deuce,Up,0,NO DATA,NO DATA,NO DATA
2nd,Deuce,Middle,0,NO DATA,NO DATA,NO DATA
2nd,Deuce,Back,15,80%,33%,41%
2nd,Ad,Up,0,NO DATA,NO DATA,NO DATA
2nd,Ad,Middle,0,NO DATA,NO DATA,NO DATA
2nd,Ad,Back,10,90%,50%,55%
