Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,15.35,2.26,3.73,-4.42,182.88,118.55,116.35,99.86
7-12 game split,15.61,2.24,3.37,-3.83,181.56,128.62,117.84,105.57
13-18 game split,10.58,1.88,3.33,-3.73,179.28,117.02,114.12,101.74
19-24 game split,10.81,2.13,3.17,-3.98,179.1,120.15,107.7,99.54
