Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.24,1.95,3.42,-3.93,165.22,120.48,112.75,102.0
7-12 game split,9.55,1.83,2.92,-3.41,162.71,118.39,113.95,97.55
13-14 game split,12.46,1.63,3.15,-3.89,169.29,122.53,119.94,119.94
