Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.67,1.96,5.03,-6.35,206.19,122.25,116.16,109.69
7-12 game split,10.32,1.66,4.48,-5.65,201.45,128.15,121.42,121.42
13-18 game split,17.99,2.14,5.15,-6.66,191.98,121.23,110.86,107.17
19-24 game split,12.63,2.18,5.02,-6.72,196.51,109.87,116.56,104.43
25-30 game split,12.76,2.08,5.1,-6.29,191.88,114.62,116.16,106.87
31-32 game split,15.94,1.82,5.14,-7.38,196.8,125.87,115.01,109.27
