Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,15.27,1.77,4.43,-5.02,171.44,120.96,118.43,113.76
7-12 game split,16.94,1.84,4.44,-5.32,158.95,108.96,111.72,105.76
13-16 game split,13.15,1.77,4.12,-4.64,172.03,112.24,113.89,111.33
