Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,181.15,120.25,116.89,114.87
7-12 game split,,,,,181.99,118.34,111.42,107.88
13-18 game split,,,,,179.24,125.97,111.86,108.64
19-24 game split,,,,,,112.09,112.57,112.57
