Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-17 game split,10.67,1.99,3.37,-3.64,197.33,128.7,119.68,105.54
3-12 game split,10.43,2.03,3.3,-3.67,198.15,122.39,119.46,104.79
2-18 game split,10.36,2.06,3.31,-3.61,197.98,126.45,119.77,104.63
