Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-19 game split,12.14,1.86,3.13,-3.71,174.4,119.15,129.24,115.8
11-21 game split,11.18,1.76,2.96,-3.45,176.77,118.24,128.61,112.65
4-15 game split,12.87,1.92,3.27,-3.87,174.23,117.51,128.56,114.33
6-22 game split,11.77,1.8,3.09,-3.64,176.32,120.05,129.06,115.44
