Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.17,2.31,3.25,-4.27,180.19,110.6,111.22,105.19
7-12 game split,8.45,2.11,3.03,-3.28,177.18,100.38,107.74,98.46
13-18 game split,10.4,2.59,3.45,-3.86,179.26,97.63,97.63,97.63
19-19 game split,10.54,2.19,3.65,-4.96,,112.49,104.79,102.96
