Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-28 game split,9.38,1.82,3.53,-4.37,197.47,119.06,110.92,106.71
7-27 game split,9.1,1.87,3.43,-4.23,194.11,119.25,107.27,104.88
11-29 game split,9.69,1.92,3.39,-4.37,192.71,118.76,109.49,105.95
2-18 game split,9.6,1.78,3.57,-4.65,200.22,118.46,112.18,107.0
8-21 game split,9.12,1.87,3.54,-4.36,195.38,121.02,110.21,108.24
