Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,21.51,1.86,3.47,-4.2,184.35,122.63,121.36,120.49
7-12 game split,17.73,1.96,3.53,-4.31,184.29,123.26,119.64,113.86
13-18 game split,17.67,1.74,3.31,-3.8,180.12,122.9,125.67,120.5
19-20 game split,17.8,1.75,3.1,-3.58,176.01,118.62,121.85,110.69
