Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.77,2.0,3.66,-4.4,196.83,120.74,123.81,119.8
7-12 game split,11.77,1.75,3.09,-3.9,204.09,123.67,128.39,128.39
13-18 game split,13.52,2.06,3.73,-4.95,204.45,125.06,124.61,121.47
19-24 game split,13.74,1.86,3.51,-4.56,198.63,129.1,120.21,119.36
25-29 game split,13.4,1.79,3.41,-4.46,196.66,133.1,123.63,117.78
