Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,4.38,1.64,9.39,-8.26,146.24,102.05,78.14,78.14
7-12 game split,5.81,1.44,8.33,-8.05,140.16,102.58,98.32,98.32
13-18 game split,4.48,1.5,8.37,-7.38,152.07,108.15,107.72,82.01
