Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.05,2.19,20.81,-18.82,153.16,135.2,125.39,125.39
7-12 game split,9.58,2.4,16.41,-16.35,159.33,123.77,119.99,119.15
13-18 game split,6.69,2.37,17.15,-15.67,163.83,132.13,118.57,117.94
19-24 game split,7.45,2.29,16.51,-12.74,157.74,128.34,126.48,126.48
25-30 game split,8.63,2.27,14.48,-17.04,162.1,125.77,135.32,117.84
