Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
6-15 game split,10.9,2.08,2.98,-4.29,203.01,110.37,108.11,99.23
1-10 game split,9.15,2.1,2.98,-4.3,206.73,113.9,114.86,101.11
5-12 game split,10.45,2.08,3.12,-4.59,204.93,110.52,115.1,104.43
