Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.82,2.04,3.63,-4.08,190.17,123.13,111.81,105.18
7-12 game split,9.55,2.0,3.34,-3.97,186.96,126.66,110.99,108.04
13-18 game split,12.03,1.99,3.46,-4.06,191.35,114.93,110.23,102.34
19-21 game split,15.6,1.88,3.07,-4.12,188.23,100.71,114.47,106.22
