Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.84,2.06,4.03,-4.89,201.21,128.41,120.32,116.57
7-12 game split,9.93,2.09,4.01,-4.34,200.84,120.78,109.67,96.6
13-18 game split,12.17,1.95,3.7,-4.51,201.41,126.53,120.26,114.11
19-21 game split,14.2,2.14,3.95,-4.12,197.09,129.92,121.04,122.08
