Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.76,1.48,2.49,-3.29,177.23,132.46,135.05,135.05
7-12 game split,12.47,1.57,2.97,-3.93,174.0,121.37,123.35,117.19
13-18 game split,14.12,1.7,3.06,-3.6,174.49,121.08,125.84,120.85
19-24 game split,13.12,1.59,2.93,-3.51,169.21,124.82,124.41,115.41
25-28 game split,13.44,1.57,3.08,-3.47,171.98,124.09,122.26,119.68
