Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.67,1.88,3.35,-4.24,186.71,114.47,108.08,102.21
7-12 game split,11.89,1.68,3.63,-4.25,184.03,119.95,115.8,111.1
13-18 game split,5.76,1.56,2.59,-4.05,189.87,101.66,100.75,100.75
19-24 game split,13.04,1.74,3.53,-4.39,186.23,116.72,117.44,113.48
25-26 game split,9.84,1.62,3.18,-4.27,184.73,130.69,112.01,108.82
