Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.95,1.77,3.61,-3.98,196.23,123.51,124.34,117.9
7-12 game split,12.79,1.72,3.3,-4.11,203.94,116.46,119.52,114.7
13-18 game split,15.73,1.79,3.67,-4.25,192.59,120.01,122.2,113.36
19-19 game split,14.53,2.17,4.28,-4.46,193.47,110.39,,91.3
