Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.61,1.97,3.37,-4.23,196.24,121.13,126.48,116.63
7-12 game split,11.68,2.09,3.22,-3.95,193.4,123.23,116.4,110.74
13-18 game split,12.9,1.82,3.31,-4.13,188.54,118.45,119.14,104.96
19-24 game split,15.37,1.93,3.21,-4.46,195.87,107.92,117.25,106.29
25-30 game split,11.61,2.02,3.26,-4.22,194.23,112.79,110.49,96.81
31-33 game split,11.54,1.57,3.07,-4.14,188.4,128.74,115.16,107.94
