Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.93,1.59,2.71,-3.18,154.8,121.8,121.13,112.92
7-12 game split,11.28,1.68,3.23,-4.36,162.02,115.62,111.67,106.61
13-18 game split,12.58,1.65,3.03,-3.81,159.96,112.77,113.87,108.43
19-24 game split,15.45,1.83,3.48,-4.31,163.47,115.59,115.37,105.33
25-30 game split,13.18,1.72,3.25,-4.18,158.76,115.86,118.94,110.56
31-34 game split,17.53,1.67,3.03,-3.73,155.13,121.97,121.55,109.47
