Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-22 game split,13.6,2.01,3.61,-4.26,188.75,120.51,116.78,105.09
3-25 game split,12.89,1.99,3.6,-4.27,186.89,121.28,116.82,105.6
6-20 game split,13.2,2.02,3.69,-4.35,187.09,124.31,116.65,102.74
2-24 game split,13.26,2.0,3.59,-4.26,186.98,120.35,117.13,105.89
8-8 game split,9.74,2.21,3.07,-2.07,,110.69,113.74,113.74
