Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,165.8,94.18,107.07,107.07
7-12 game split,,,,,166.22,108.39,96.41,96.41
13-18 game split,,,,,162.72,111.6,93.03,93.03
19-24 game split,,,,,160.29,110.56,97.49,95.9
25-30 game split,,,,,157.69,112.71,97.33,92.73
31-36 game split,,,,,157.38,108.99,100.71,98.92
