Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.42,2.0,3.23,-4.06,203.74,125.22,117.54,108.9
7-12 game split,11.37,2.13,3.89,-4.24,196.34,138.06,127.21,124.18
13-18 game split,12.45,1.91,3.51,-4.23,197.76,133.68,124.46,121.09
19-19 game split,15.46,1.48,3.62,-3.58,198.62,136.13,131.36,131.36
