Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
4-13 game split,10.34,1.98,3.63,-4.06,187.1,113.86,105.03,89.23
1-20 game split,9.84,1.88,3.31,-3.8,179.56,110.69,110.79,100.95
3-19 game split,9.65,1.84,3.44,-3.89,179.29,112.48,110.69,100.39
11-15 game split,9.84,1.79,3.42,-3.84,178.5,110.48,111.23,101.87
