Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
6-27 game split,12.6,2.12,3.83,-4.42,199.75,120.69,117.33,104.02
3-26 game split,12.78,2.12,3.78,-4.4,199.83,119.3,117.64,103.76
4-28 game split,13.37,2.14,3.78,-4.43,199.63,122.2,116.16,102.37
1-19 game split,12.57,2.13,3.74,-4.47,199.51,115.43,117.63,104.51
8-20 game split,12.33,2.08,3.63,-4.49,199.18,117.69,114.65,105.13
