Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.41,1.8,3.21,-3.75,201.04,135.7,124.9,100.01
7-12 game split,11.69,2.0,3.77,-4.31,196.0,122.03,126.18,123.81
13-18 game split,12.51,1.93,3.41,-3.94,198.5,122.29,120.2,112.26
19-20 game split,9.89,2.05,2.73,-4.09,204.62,,114.8,89.18
