Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.29,2.1,3.6,-4.81,188.27,112.61,115.78,115.78
7-12 game split,10.98,1.95,3.67,-4.16,196.96,119.2,113.38,113.38
13-18 game split,12.34,2.03,3.61,-4.45,198.18,117.56,121.94,111.71
19-24 game split,10.99,2.06,3.51,-4.23,196.64,127.17,118.38,118.38
25-28 game split,15.57,1.92,3.29,-4.4,191.21,111.69,103.94,101.58
