Serve,Court Side,Position,Returns,Return In %,Return Win %,Win if In %
1st,Deuce,Up,0,NO DATA,NO DATA,NO DATA
1st,Deuce,Middle,1,100%,100%,100%
1st,Deuce,Back,21,71%,23%,33%
1st,Ad,Up,0,NO DATA,NO DATA,NO DATA
1st,Ad,Middle,0,NO DATA,NO DATA,NO DATA
1st,Ad,Back,19,78%,42%,53%
2nd,Deuce,Up,0,NO DATA,NO DATA,NO DATA
2nd,Deuce,Middle,1,100%,100%,100%
2nd,Deuce,Back,12,91%,25%,27%
2nd,Ad,Up,0,NO DATA,NO DATA,NO DATA
2nd,Ad,Middle,0,NO DATA,NO DATA,NO DATA
2nd,Ad,Back,14,85%,57%,66%
