Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.59,1.66,3.3,-3.85,179.79,126.29,128.61,110.36
7-12 game split,9.15,1.64,2.95,-3.21,184.89,133.95,124.52,109.95
13-18 game split,11.76,1.77,3.3,-4.09,188.1,126.5,123.32,109.55
19-24 game split,13.18,1.82,3.58,-4.16,173.62,131.83,122.11,106.04
25-30 game split,12.65,1.94,3.53,-4.15,198.39,123.28,117.38,108.03
31-33 game split,11.78,2.08,3.69,-3.75,182.46,123.26,123.47,112.58
