Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.57,2.17,3.5,-4.02,200.25,150.35,117.72,111.84
7-12 game split,7.53,2.18,3.11,-3.34,200.84,117.36,124.57,124.57
13-18 game split,8.66,2.35,3.2,-3.27,205.42,107.17,119.18,102.97
