Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.14,1.97,3.86,-4.27,191.89,115.34,129.53,116.39
7-12 game split,11.11,2.33,3.92,-4.81,192.39,127.5,126.42,113.16
13-18 game split,11.37,2.21,3.89,-4.87,184.56,127.0,124.63,121.79
19-24 game split,9.37,2.32,3.76,-4.96,186.42,119.38,124.5,124.5
25-30 game split,9.33,2.02,3.45,-4.32,192.03,129.91,128.66,118.65
31-33 game split,11.6,2.22,3.89,-4.59,195.65,132.84,129.3,117.3
