Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.43,2.23,3.65,-3.79,202.03,127.74,123.12,114.98
7-12 game split,10.79,1.93,3.53,-4.67,203.89,127.69,122.89,108.88
13-15 game split,10.07,2.04,3.58,-4.19,200.3,113.81,102.8,102.8
