Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.09,1.74,3.27,-4.32,175.12,107.44,115.07,111.52
7-12 game split,9.57,1.94,3.39,-4.73,167.59,106.92,114.94,101.75
13-16 game split,12.87,1.94,3.57,-5.09,174.2,97.78,111.7,106.1
