Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.48,1.96,4.4,-6.28,176.86,111.26,110.13,110.13
7-12 game split,9.59,1.74,4.3,-4.91,178.46,111.48,110.45,110.45
13-18 game split,10.78,1.99,5.07,-5.89,176.38,110.37,113.29,105.8
