Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.8,2.02,18.64,-14.61,166.18,120.31,113.36,113.36
7-12 game split,8.04,2.16,13.85,-11.14,171.98,120.3,117.25,111.92
13-18 game split,4.62,2.13,17.21,-9.86,171.93,119.34,115.85,115.85
