Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,15.56,2.12,5.1,-6.0,211.13,123.76,124.04,122.35
7-12 game split,15.42,2.36,5.28,-5.79,203.7,123.15,120.71,119.24
13-18 game split,19.7,2.33,5.79,-6.73,208.13,118.36,122.3,114.49
19-23 game split,18.14,2.41,5.38,-6.43,208.29,115.32,114.79,108.07
