Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,152.6,112.9,101.49,97.62
7-12 game split,,,,,154.47,106.51,103.16,103.16
13-18 game split,,,,,151.52,105.67,106.5,106.5
19-24 game split,,,,,149.29,104.21,105.05,105.05
25-30 game split,,,,,149.1,110.74,97.03,97.03
