Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.24,2.03,4.35,-5.62,199.09,122.32,118.26,126.13
7-12 game split,11.91,2.2,4.98,-5.93,204.72,120.17,115.1,104.64
13-18 game split,10.77,2.09,5.24,-6.85,201.04,125.62,112.39,107.41
19-22 game split,10.64,1.99,5.53,-7.28,202.48,117.93,127.59,127.59
