Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.49,2.16,2.79,-2.88,201.65,117.73,100.45,95.12
7-12 game split,8.3,2.34,2.67,-2.82,205.13,124.11,113.77,98.65
13-18 game split,5.73,1.77,2.42,-2.63,195.07,138.33,114.89,87.78
19-21 game split,8.87,2.25,3.52,-4.32,205.24,111.75,127.64,113.64
