Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.1,2.02,4.23,-5.46,197.47,129.41,122.83,110.28
7-12 game split,12.37,2.39,4.15,-5.49,200.8,130.5,111.89,109.23
13-18 game split,12.26,2.06,4.41,-5.48,203.68,118.98,128.01,107.01
19-19 game split,10.39,2.81,5.01,-5.5,194.09,58.78,,35.97
