Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,158.95,118.47,119.39,99.24
7-12 game split,,,,,149.35,120.12,116.83,106.09
13-18 game split,,,,,166.7,117.63,89.99,87.26
19-24 game split,,,,,162.16,118.28,100.65,100.23
25-30 game split,,,,,155.35,107.59,98.41,91.52
31-36 game split,,,,,129.31,,,
