Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.49,2.12,4.24,-5.79,195.85,118.22,110.86,109.85
7-12 game split,12.3,2.25,4.18,-5.16,195.12,127.82,108.92,112.11
13-17 game split,14.03,2.45,4.49,-5.32,191.08,98.0,127.26,105.52
