Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
4-13 game split,9.32,2.23,4.01,-5.29,204.97,104.95,109.65,94.61
3-20 game split,9.04,2.08,3.98,-4.67,202.05,117.43,110.55,96.58
1-21 game split,9.46,2.11,3.95,-4.62,202.03,119.02,108.97,96.68
14-22 game split,9.92,2.14,3.81,-4.45,201.32,123.73,108.15,94.46
