Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,18.36,2.2,4.74,-6.54,195.8,122.12,113.12,102.76
7-12 game split,14.2,2.1,4.69,-6.3,194.51,120.18,105.39,98.17
13-18 game split,14.67,2.17,4.72,-6.26,195.89,110.15,111.48,102.68
19-24 game split,13.1,2.26,4.67,-5.87,200.5,113.65,118.87,96.69
25-30 game split,12.75,2.27,4.19,-6.31,197.84,105.39,118.42,110.87
31-36 game split,12.71,2.27,4.95,-6.35,199.08,114.89,98.47,77.43
37-39 game split,14.03,2.12,4.16,-6.64,204.26,107.01,102.39,98.38
