Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.39,1.98,4.15,-5.26,163.84,116.14,107.04,107.04
7-12 game split,8.26,1.76,4.31,-5.0,167.43,121.61,92.25,92.25
13-18 game split,10.35,1.84,4.47,-5.35,163.65,108.5,117.02,103.72
19-22 game split,9.58,1.88,3.98,-4.85,160.91,120.72,115.33,115.33
