Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,5.57,2.0,2.88,-2.89,208.78,136.2,96.25,92.55
7-12 game split,7.08,1.98,3.44,-3.0,216.54,110.67,117.3,93.58
13-18 game split,8.24,2.06,2.95,-3.47,210.08,112.72,103.53,95.18
19-24 game split,6.43,1.87,2.29,-2.92,213.18,110.91,122.09,98.61
25-30 game split,6.99,2.13,3.57,-3.0,202.6,143.35,104.87,94.62
31-32 game split,11.14,2.15,3.58,-3.79,214.75,137.84,132.69,132.69
