Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.1,1.71,3.27,-3.79,187.15,126.95,121.16,114.36
7-12 game split,9.24,2.22,3.5,-3.63,191.7,107.45,118.6,99.27
13-18 game split,9.93,1.86,2.99,-3.34,191.68,132.12,122.86,115.39
19-24 game split,14.06,1.65,3.23,-3.49,184.21,123.32,121.97,111.93
25-30 game split,9.56,1.62,2.61,-3.1,191.2,130.74,115.74,104.81
31-32 game split,13.06,1.81,3.07,-3.86,194.98,130.16,115.48,98.29
