Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.21,2.16,3.52,-5.39,209.5,121.42,118.69,111.39
7-12 game split,14.93,2.25,3.35,-4.78,211.29,117.38,112.98,97.84
13-18 game split,10.26,2.11,2.82,-4.65,206.77,126.47,99.2,95.53
19-22 game split,7.42,2.26,2.14,-2.57,206.71,128.08,107.02,107.02
