Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.1,2.03,5.26,-6.47,156.36,115.35,114.91,102.48
7-12 game split,15.91,2.08,5.17,-6.53,158.43,107.72,107.37,103.71
13-18 game split,14.31,2.02,4.7,-6.15,155.03,108.22,97.36,90.75
19-20 game split,9.84,1.93,3.89,-5.63,153.72,109.4,115.39,115.39
