Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.98,1.71,3.53,-4.44,177.94,119.63,113.08,113.08
7-12 game split,8.15,1.58,3.0,-4.13,183.45,112.69,107.9,107.9
13-18 game split,6.0,1.9,2.96,-4.4,173.0,125.33,95.22,95.22
19-22 game split,7.04,1.64,3.22,-4.54,171.04,116.32,105.2,105.2
