Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.43,2.28,5.09,-6.39,203.01,127.52,122.4,119.37
7-12 game split,15.23,2.31,5.12,-5.98,202.98,122.25,126.55,120.68
13-18 game split,16.49,2.24,5.06,-6.59,200.36,117.15,119.71,118.71
19-20 game split,11.78,2.12,4.73,-5.64,193.74,139.45,121.36,121.36
