Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
2-13 game split,14.44,1.64,3.26,-3.74,192.48,128.04,118.43,106.16
3-16 game split,13.92,1.64,3.23,-3.74,195.02,128.6,116.72,106.68
1-14 game split,14.3,1.62,3.21,-3.69,193.52,129.63,118.93,106.7
