Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
6-23 game split,9.87,1.94,3.03,-4.02,195.84,123.42,115.88,107.62
3-26 game split,10.09,1.96,3.18,-4.13,195.1,121.8,115.23,107.71
1-22 game split,9.76,1.97,3.19,-4.21,195.33,121.53,115.66,108.87
4-17 game split,9.88,2.0,3.0,-4.05,197.16,120.74,112.93,103.68
9-11 game split,9.18,2.45,3.23,-4.61,190.88,96.13,123.34,103.49
