Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.96,1.97,4.16,-4.44,182.6,122.97,112.73,96.46
7-12 game split,7.02,1.9,3.4,-4.0,180.34,132.67,107.22,93.16
13-17 game split,6.18,1.96,2.67,-2.9,171.23,129.44,143.77,143.77
